"Kód kraja","Názov kraja","Kód územného obvodu","Názov územného obvodu","Kód okresu","Názov okresu","Kód obce","Názov obce","Počet volebných okrskov","Počet potvrdených okrskových zápisníc","Podiel potvrdených okrskových zápisníc v %","Počet zapísaných voličov","Počet zúčastnených voličov","Účasť voličov v %","Počet odovzdaných obálok","Podiel odovzdaných obálok v %","Počet platných hlasov pre všetkých kandidátov","Podiel platných hlasov pre všetkých kandidátov v %"
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",516139,"Kosihy nad Ipľom",1,1,100.00,334,125,37.42,125,100.00,124,99.20
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",516147,"Kováčovce",1,1,100.00,250,119,47.60,119,100.00,119,100.00
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",516155,"Lesenice",1,1,100.00,411,242,58.88,242,100.00,241,99.58
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",516163,"Ľuboriečka",1,1,100.00,129,98,75.96,98,100.00,97,98.97
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",516171,"Malá Čalomija",1,1,100.00,159,110,69.18,110,100.00,108,98.18
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",558206,"Malé Straciny",1,1,100.00,125,67,53.60,67,100.00,67,100.00
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",516198,"Malé Zlievce",1,1,100.00,230,146,63.47,146,100.00,146,100.00
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",558192,"Malý Krtíš",1,1,100.00,390,247,63.33,247,100.00,246,99.59
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",516210,"Modrý Kameň",1,1,100.00,1296,698,53.85,698,100.00,693,99.28
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",516228,"Muľa",1,1,100.00,217,47,21.65,47,100.00,45,95.74
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",516236,"Nenince",1,1,100.00,1061,486,45.80,486,100.00,482,99.17
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",516244,"Nová Ves",1,1,100.00,350,195,55.71,195,100.00,195,100.00
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",516252,"Obeckov",1,1,100.00,361,204,56.50,204,100.00,204,100.00
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",516261,"Olováry",1,1,100.00,224,126,56.25,126,100.00,126,100.00
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",516279,"Opatovská Nová Ves",1,1,100.00,494,247,50.00,247,100.00,247,100.00
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",516287,"Opava",1,1,100.00,82,47,57.31,47,100.00,47,100.00
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",516295,"Pôtor",2,2,100.00,613,339,55.30,339,100.00,335,98.82
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",516309,"Pravica",1,1,100.00,99,20,20.20,20,100.00,20,100.00
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",516317,"Príbelce",1,1,100.00,452,342,75.66,342,100.00,341,99.70
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",516333,"Sečianky",1,1,100.00,275,84,30.54,84,100.00,83,98.80
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",516341,"Seľany",1,1,100.00,135,69,51.11,69,100.00,69,100.00
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",516368,"Senné",1,1,100.00,160,100,62.50,100,100.00,99,99.00
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",516376,"Sklabiná",1,1,100.00,739,359,48.57,359,100.00,357,99.44
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",516384,"Slovenské Ďarmoty",1,1,100.00,358,161,44.97,161,100.00,161,100.00
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",516392,"Slovenské Kľačany",1,1,100.00,141,72,51.06,72,100.00,72,100.00
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",516406,"Stredné Plachtince",1,1,100.00,513,263,51.26,263,100.00,262,99.61
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",516414,"Sucháň",1,1,100.00,208,100,48.07,100,100.00,98,98.00
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",516422,"Suché Brezovo",1,1,100.00,80,51,63.75,51,100.00,51,100.00
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",516431,"Širákov",1,1,100.00,162,82,50.61,82,100.00,82,100.00
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",516449,"Šuľa",1,1,100.00,63,42,66.66,42,100.00,42,100.00
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",516457,"Trebušovce",1,1,100.00,149,82,55.03,82,100.00,81,98.78
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",516465,"Veľká Čalomija",1,1,100.00,476,257,53.99,257,100.00,254,98.83
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",516473,"Veľká Ves nad Ipľom",1,1,100.00,352,146,41.47,146,100.00,146,100.00
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",558214,"Veľké Straciny",1,1,100.00,134,81,60.44,81,100.00,80,98.76
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",516490,"Veľké Zlievce",1,1,100.00,383,149,38.90,149,100.00,147,98.65
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",515850,"Veľký Krtíš",10,10,100.00,8490,4303,50.68,4303,100.00,4277,99.39
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",516503,"Veľký Lom",1,1,100.00,121,69,57.02,69,100.00,69,100.00
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",516511,"Vieska",1,1,100.00,154,102,66.23,102,100.00,100,98.03
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",516520,"Vinica",2,2,100.00,1439,599,41.62,599,100.00,592,98.83
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",516538,"Vrbovka",1,1,100.00,281,141,50.17,141,100.00,140,99.29
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",516546,"Záhorce",2,2,100.00,546,347,63.55,346,99.71,346,99.71
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",516554,"Závada",1,1,100.00,321,193,60.12,193,100.00,192,99.48
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",516562,"Zombor",1,1,100.00,105,36,34.28,36,100.00,36,100.00
6,"Banskobystrický kraj",605,"Veľký Krtíš",610,"Veľký Krtíš",516571,"Želovce",1,1,100.00,969,536,55.31,535,99.81,531,99.06
6,"Banskobystrický kraj",606,"Zvolen",604,"Detva",518263,"Detva",15,15,100.00,11267,7065,62.70,7065,100.00,7023,99.40
6,"Banskobystrický kraj",606,"Zvolen",604,"Detva",518271,"Detvianska Huta",3,3,100.00,635,458,72.12,458,100.00,457,99.78
6,"Banskobystrický kraj",606,"Zvolen",604,"Detva",518379,"Dúbravy",3,3,100.00,798,548,68.67,548,100.00,543,99.08
6,"Banskobystrický kraj",606,"Zvolen",604,"Detva",518450,"Horný Tisovník",1,1,100.00,176,129,73.29,129,100.00,128,99.22
6,"Banskobystrický kraj",606,"Zvolen",604,"Detva",518468,"Hriňová",9,9,100.00,5891,3863,65.57,3863,100.00,3834,99.24
6,"Banskobystrický kraj",606,"Zvolen",604,"Detva",518492,"Klokoč",1,1,100.00,414,298,71.98,298,100.00,295,98.99
6,"Banskobystrický kraj",606,"Zvolen",604,"Detva",580520,"Korytárky",1,1,100.00,789,539,68.31,539,100.00,539,100.00
6,"Banskobystrický kraj",606,"Zvolen",604,"Detva",518549,"Kriváň",2,2,100.00,1470,1076,73.19,1076,100.00,1069,99.34
6,"Banskobystrický kraj",606,"Zvolen",604,"Detva",511510,"Látky",1,1,100.00,513,374,72.90,374,100.00,370,98.93
6,"Banskobystrický kraj",606,"Zvolen",604,"Detva",511731,"Podkriváň",2,2,100.00,480,325,67.70,325,100.00,321,98.76
6,"Banskobystrický kraj",606,"Zvolen",604,"Detva",518794,"Slatinské Lazy",1,1,100.00,424,307,72.40,307,100.00,306,99.67
6,"Banskobystrický kraj",606,"Zvolen",604,"Detva",518816,"Stará Huta",1,1,100.00,294,201,68.36,201,100.00,198,98.50
6,"Banskobystrický kraj",606,"Zvolen",604,"Detva",518824,"Stožok",1,1,100.00,897,640,71.34,640,100.00,633,98.90
6,"Banskobystrický kraj",606,"Zvolen",604,"Detva",518921,"Vígľaš",2,2,100.00,1280,855,66.79,855,100.00,852,99.64
6,"Banskobystrický kraj",606,"Zvolen",604,"Detva",518930,"Vígľašská Huta - Kalinka",1,1,100.00,289,207,71.62,207,100.00,207,100.00
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518212,"Bzovík",1,1,100.00,853,515,60.37,515,100.00,507,98.44
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518239,"Cerovo",1,1,100.00,417,237,56.83,237,100.00,233,98.31
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518247,"Čabradský Vrbovok",1,1,100.00,189,131,69.31,131,100.00,131,100.00
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518255,"Čekovce",1,1,100.00,335,202,60.29,202,100.00,199,98.51
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518280,"Devičie",1,1,100.00,250,161,64.40,161,100.00,160,99.37
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518301,"Dolné Mladonice",1,1,100.00,108,72,66.66,72,100.00,69,95.83
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518310,"Dolný Badín",1,1,100.00,202,138,68.31,138,100.00,138,100.00
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518336,"Domaníky",1,1,100.00,184,100,54.34,100,100.00,100,100.00
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518344,"Drážovce",1,1,100.00,108,63,58.33,63,100.00,63,100.00
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518352,"Drienovo",1,1,100.00,95,64,67.36,64,100.00,64,100.00
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518387,"Dudince",2,2,100.00,1636,1248,76.28,1248,100.00,1244,99.67
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518409,"Hontianske Moravce",1,1,100.00,620,374,60.32,374,100.00,370,98.93
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518417,"Hontianske Nemce",1,1,100.00,1114,704,63.19,704,100.00,698,99.14
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518425,"Hontianske Tesáre",4,4,100.00,716,325,45.39,325,100.00,321,98.76
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518433,"Horné Mladonice",1,1,100.00,164,91,55.48,91,100.00,91,100.00
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518441,"Horný Badín",1,1,100.00,145,95,65.51,95,100.00,94,98.94
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518484,"Jalšovík",1,1,100.00,153,112,73.20,112,100.00,110,98.21
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518514,"Kozí Vrbovok",1,1,100.00,114,75,65.78,75,100.00,74,98.66
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518531,"Kráľovce - Krnišov",1,1,100.00,143,98,68.53,98,100.00,97,98.97
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518557,"Krupina",6,6,100.00,6018,3679,61.13,3679,100.00,3653,99.29
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518565,"Lackov",1,1,100.00,82,56,68.29,56,100.00,55,98.21
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518573,"Ladzany",1,1,100.00,238,168,70.58,168,100.00,168,100.00
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518603,"Lišov",1,1,100.00,185,112,60.54,112,100.00,111,99.10
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518611,"Litava",1,1,100.00,564,255,45.21,255,100.00,251,98.43
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518646,"Medovarce",1,1,100.00,171,69,40.35,69,100.00,69,100.00
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518701,"Rykynčice",2,2,100.00,267,183,68.53,183,100.00,183,100.00
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518735,"Sebechleby",1,1,100.00,897,559,62.31,559,100.00,556,99.46
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518743,"Selce",1,1,100.00,78,52,66.66,52,100.00,51,98.07
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518751,"Senohrad",1,1,100.00,585,391,66.83,391,100.00,390,99.74
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518832,"Sudince",1,1,100.00,62,29,46.77,29,100.00,29,100.00
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518841,"Súdovce",1,1,100.00,168,70,41.66,70,100.00,69,98.57
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518867,"Terany",1,1,100.00,467,282,60.38,282,100.00,281,99.64
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518883,"Trpín",1,1,100.00,95,70,73.68,70,100.00,70,100.00
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518905,"Uňatín",1,1,100.00,152,108,71.05,108,100.00,108,100.00
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518956,"Zemiansky Vrbovok",1,1,100.00,69,51,73.91,51,100.00,51,100.00
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518999,"Žibritov",1,1,100.00,83,54,65.06,54,100.00,54,100.00
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518166,"Babiná",1,1,100.00,431,281,65.19,281,100.00,280,99.64
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518174,"Bacúrov",1,1,100.00,130,100,76.92,100,100.00,100,100.00
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518191,"Breziny",1,1,100.00,299,155,51.83,155,100.00,155,100.00
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518204,"Budča",1,1,100.00,1091,669,61.31,669,100.00,667,99.70
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518221,"Bzovská Lehôtka",1,1,100.00,107,68,63.55,68,100.00,68,100.00
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518298,"Dobrá Niva",2,2,100.00,1501,1047,69.75,1047,100.00,1044,99.71
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518361,"Dubové",1,1,100.00,293,209,71.33,209,100.00,207,99.04
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518476,"Hronská Breznica",1,1,100.00,211,138,65.40,138,100.00,138,100.00
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518506,"Kováčová",1,1,100.00,1495,1144,76.52,1144,100.00,1132,98.95
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518581,"Lešť (vojenský obvod)",1,1,100.00,26,18,69.23,18,100.00,18,100.00
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",558133,"Lieskovec",1,1,100.00,1112,767,68.97,767,100.00,766,99.86
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",558087,"Lukavica",1,1,100.00,209,168,80.38,167,99.40,167,99.40
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518654,"Michalková",1,1,100.00,55,46,83.63,46,100.00,46,100.00
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518662,"Očová",3,3,100.00,1979,1315,66.44,1315,100.00,1307,99.39
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518671,"Ostrá Lúka",1,1,100.00,275,180,65.45,180,100.00,177,98.33
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518689,"Pliešovce",3,3,100.00,1839,1239,67.37,1239,100.00,1233,99.51
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518697,"Podzámčok",1,1,100.00,443,336,75.84,336,100.00,334,99.40
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518727,"Sása",1,1,100.00,703,439,62.44,439,100.00,437,99.54
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518760,"Sielnica",1,1,100.00,1137,674,59.27,674,100.00,666,98.81
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518808,"Sliač",7,7,100.00,3993,2863,71.70,2863,100.00,2841,99.23
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518875,"Tŕnie",1,1,100.00,333,252,75.67,252,100.00,245,97.22
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518891,"Turová",1,1,100.00,359,279,77.71,279,100.00,279,100.00
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",581585,"Veľká Lúka",1,1,100.00,636,489,76.88,489,100.00,487,99.59
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518158,"Zvolen",38,38,100.00,32286,20110,62.28,20106,99.98,19959,99.24
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518972,"Zvolenská Slatina",2,2,100.00,2246,1477,65.76,1477,100.00,1467,99.32
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518981,"Železná Breznica",1,1,100.00,428,288,67.28,288,100.00,286,99.30
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",516601,"Baďan",1,1,100.00,140,99,70.71,99,100.00,99,100.00
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",516627,"Banská Belá",1,1,100.00,956,600,62.76,600,100.00,595,99.16
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",516643,"Banská Štiavnica",9,9,100.00,8028,5041,62.79,5041,100.00,5008,99.34
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",516651,"Banský Studenec",1,1,100.00,396,267,67.42,267,100.00,263,98.50
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",516678,"Beluj",1,1,100.00,120,63,52.50,63,100.00,63,100.00
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",516716,"Dekýš",1,1,100.00,164,111,67.68,111,100.00,109,98.19
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",516856,"Ilija",1,1,100.00,292,219,75.00,219,100.00,217,99.08
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",516953,"Kozelník",1,1,100.00,142,95,66.90,95,100.00,94,98.94
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",517071,"Močiar",1,1,100.00,134,81,60.44,81,100.00,78,96.29
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",517160,"Počúvadlo",1,1,100.00,110,85,77.27,85,100.00,84,98.82
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",517143,"Podhorie",1,1,100.00,274,196,71.53,196,100.00,195,99.48
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",517178,"Prenčov",1,1,100.00,518,343,66.21,343,100.00,343,100.00
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",516597,"Svätý Anton",1,1,100.00,985,652,66.19,652,100.00,643,98.61
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",517283,"Štiavnické Bane",1,1,100.00,793,554,69.86,554,100.00,552,99.63
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",517372,"Vysoká",1,1,100.00,116,84,72.41,84,100.00,83,98.80
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",581607,"Brehy",1,1,100.00,846,541,63.94,541,100.00,536,99.07
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",516759,"Hodruša - Hámre",3,3,100.00,1734,1105,63.72,1105,100.00,1101,99.63
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",516805,"Horné Hámre",1,1,100.00,587,409,69.67,409,100.00,404,98.77
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",516813,"Hrabičov",1,1,100.00,461,295,63.99,295,100.00,292,98.98
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",516830,"Hronský Beňadik",2,2,100.00,948,634,66.87,634,100.00,631,99.52
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",516902,"Kľak",1,1,100.00,161,109,67.70,109,100.00,108,99.08
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",517062,"Malá Lehota",1,1,100.00,766,506,66.05,506,100.00,502,99.20
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",517097,"Nová Baňa",8,8,100.00,5593,3645,65.17,3644,99.97,3632,99.64
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",580546,"Orovnica",1,1,100.00,467,298,63.81,298,100.00,297,99.66
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",517119,"Ostrý Grúň",1,1,100.00,442,289,65.38,289,100.00,289,100.00
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",517127,"Píla",1,1,100.00,103,63,61.16,63,100.00,63,100.00
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",517232,"Rudno nad Hronom",1,1,100.00,412,302,73.30,302,100.00,302,100.00
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",517291,"Tekovská Breznica",1,1,100.00,991,696,70.23,696,100.00,693,99.56
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",517330,"Veľká Lehota",1,1,100.00,907,604,66.59,604,100.00,602,99.66
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",517348,"Veľké Pole",1,1,100.00,379,217,57.25,217,100.00,217,100.00
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",517356,"Voznica",1,1,100.00,528,353,66.85,353,100.00,352,99.71
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",517381,"Žarnovica",8,8,100.00,4585,2842,61.98,2842,100.00,2814,99.01
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",517399,"Župkov",1,1,100.00,703,453,64.43,453,100.00,449,99.11
6,"Banskobystrický kraj",607,"Žiar nad Hronom",613,"Žiar nad Hronom",516660,"Bartošova Lehôtka",1,1,100.00,289,215,74.39,215,100.00,215,100.00
6,"Banskobystrický kraj",607,"Žiar nad Hronom",613,"Žiar nad Hronom",516708,"Bzenica",1,1,100.00,552,382,69.20,382,100.00,379,99.21
6,"Banskobystrický kraj",607,"Žiar nad Hronom",613,"Žiar nad Hronom",516724,"Dolná Trnávka",1,1,100.00,291,218,74.91,218,100.00,215,98.62
6,"Banskobystrický kraj",607,"Žiar nad Hronom",613,"Žiar nad Hronom",516732,"Dolná Ves",1,1,100.00,194,134,69.07,134,100.00,132,98.50
6,"Banskobystrický kraj",607,"Žiar nad Hronom",613,"Žiar nad Hronom",516741,"Dolná Ždaňa",1,1,100.00,708,446,62.99,446,100.00,442,99.10
6,"Banskobystrický kraj",607,"Žiar nad Hronom",613,"Žiar nad Hronom",516767,"Hliník nad Hronom",2,2,100.00,2178,1462,67.12,1462,100.00,1448,99.04
6,"Banskobystrický kraj",607,"Žiar nad Hronom",613,"Žiar nad Hronom",581747,"Horná Ves",1,1,100.00,504,331,65.67,331,100.00,331,100.00
6,"Banskobystrický kraj",607,"Žiar nad Hronom",613,"Žiar nad Hronom",516791,"Horná Ždaňa",1,1,100.00,429,266,62.00,266,100.00,265,99.62
6,"Banskobystrický kraj",607,"Žiar nad Hronom",613,"Žiar nad Hronom",516821,"Hronská Dúbrava",1,1,100.00,351,228,64.95,228,100.00,228,100.00
6,"Banskobystrický kraj",607,"Žiar nad Hronom",613,"Žiar nad Hronom",516848,"Ihráč",1,1,100.00,384,266,69.27,266,100.00,263,98.87
6,"Banskobystrický kraj",607,"Žiar nad Hronom",613,"Žiar nad Hronom",516872,"Janova Lehota",1,1,100.00,760,507,66.71,507,100.00,505,99.60
